temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
-17.91,-17.28,-15.91,38793.723,9.531505,75.24,4.56,16.300001,2001,3,ALASKA
-16.96,-16.39,-15.56,39144.797,4.6938257,47.519997,6.46,9.600002,2001,3,ALASKA
-18.56,-17.6,-16.96,39495.453,4.3349743,32.399998,8.39,0.6,2001,3,ALASKA
-18.96,-17.01,-15.11,39845.477,5.2416787,40.32,7.82,3.3999996,2001,3,ALASKA
-15.16,-14.14,-13.26,40194.676,5.315336,45.0,6.63,11.9,2001,3,ALASKA
-14.11,-13.58,-13.16,40542.86,3.319036,28.8,8.69,5.0,2001,3,ALASKA
-14.26,-13.2,-12.56,40889.824,6.8399997,60.120003,6.61,14.899999,2001,3,ALASKA
-14.51,-13.86,-12.66,41235.39,4.2136917,21.599998,7.36,2.4,2001,3,ALASKA
-18.06,-15.33,-12.56,41579.344,4.73506,29.519999,8.7,0.0,2001,3,ALASKA
-16.11,-14.92,-13.61,41921.965,8.473393,65.159996,7.37,4.9000006,2001,3,ALASKA
-15.16,-14.64,-13.66,42265.82,8.311245,65.159996,7.16,13.900001,2001,3,ALASKA
-17.26,-15.81,-14.01,42611.18,3.396233,22.68,11.14,2.0000002,2001,3,ALASKA
-20.31,-18.3,-15.36,42957.875,5.1165614,20.880001,12.12,0.0,2001,3,ALASKA
-21.61,-19.37,-17.16,43305.715,5.634891,28.08,13.77,0.0,2001,3,ALASKA
-23.76,-21.88,-20.06,43654.53,5.495161,33.839996,14.39,0.0,2001,3,ALASKA
-22.56,-21.43,-20.81,44004.145,4.198285,23.759998,13.33,0.0,2001,3,ALASKA
-24.66,-23.09,-20.71,44354.38,4.510787,18.0,14.06,0.0,2001,3,ALASKA
-26.91,-24.98,-22.76,44705.062,4.829907,20.519999,15.09,0.0,2001,3,ALASKA
-27.96,-25.45,-20.96,45056.02,4.5536795,30.239998,13.34,1.1,2001,3,ALASKA
-22.86,-21.73,-20.26,45407.082,5.634891,31.319998,11.92,0.5,2001,3,ALASKA
-20.46,-17.81,-14.16,45758.066,4.896529,31.68,8.81,7.0000005,2001,3,ALASKA
-13.96,-12.21,-10.16,46108.797,4.3349743,44.639996,11.45,5.1,2001,3,ALASKA
-15.11,-14.34,-12.91,46459.105,2.5959969,19.44,9.29,5.1000004,2001,3,ALASKA
-15.66,-15.11,-14.46,46808.793,4.3349743,25.919998,10.88,1.1,2001,3,ALASKA
-18.86,-17.49,-15.31,47157.68,4.0249224,25.199999,13.82,0.3,2001,3,ALASKA
-19.26,-18.66,-17.26,47505.58,5.1165614,26.64,12.92,4.799999,2001,3,ALASKA
-23.56,-20.88,-17.11,47852.297,7.4128532,39.6,15.98,0.1,2001,3,ALASKA
-21.81,-20.94,-18.71,48197.637,6.12,39.239998,17.14,0.0,2001,4,ALASKA
-18.46,-17.44,-15.46,48541.383,5.495161,34.2,11.77,0.5,2001,4,ALASKA
-15.31,-14.48,-13.21,48883.777,8.473393,71.64,9.98,34.5,2001,4,ALASKA
-16.96,-16.18,-13.56,49227.27,5.4119864,29.16,13.56,1.7000002,2001,4,ALASKA
-21.01,-19.16,-16.96,49572.137,5.506941,30.599998,16.82,0.4,2001,4,ALASKA
-18.66,-17.06,-14.76,49918.21,3.6,30.239998,16.44,3.1,2001,4,ALASKA
-20.66,-17.95,-14.86,50265.34,4.5536795,36.719997,17.23,0.0,2001,4,ALASKA
-18.16,-17.01,-15.91,50613.348,5.2416787,43.56,16.61,3.0999997,2001,4,ALASKA
-16.81,-15.53,-13.71,50962.07,3.6179552,26.28,17.16,0.0,2001,4,ALASKA
-13.86,-12.94,-11.71,51311.332,7.69592,49.32,11.03,11.4,2001,4,ALASKA
-13.66,-12.6,-11.51,51660.96,8.669949,63.36,11.91,29.399998,2001,4,ALASKA
-16.71,-15.59,-12.61,52010.754,4.6938252,47.519997,16.63,6.9000006,2001,4,ALASKA
-17.71,-16.44,-14.56,52360.535,2.9024127,24.119999,19.14,1.5000001,2001,4,ALASKA
-19.41,-17.31,-14.91,52710.11,3.6,13.32,20.82,0.0,2001,4,ALASKA
-21.41,-17.86,-15.66,53059.266,4.1046314,20.880001,17.49,0.0,2001,4,ALASKA
-17.66,-16.15,-14.01,53407.79,4.510787,20.519999,15.0,0.3,2001,4,ALASKA
-19.81,-16.73,-13.81,53755.47,4.1046314,17.28,19.55,0.1,2001,4,ALASKA
-18.21,-16.65,-14.01,54102.07,3.6,16.56,21.9,0.0,2001,4,ALASKA
-16.26,-14.81,-13.36,54447.348,4.2136917,25.56,22.81,0.0,2001,4,ALASKA
-13.66,-12.6,-11.51,54791.062,6.5693827,36.0,19.65,0.0,2001,4,ALASKA
-13.11,-12.04,-11.06,55132.95,6.489992,37.44,17.24,1.3000001,2001,4,ALASKA
-15.46,-12.24,-10.41,55472.723,5.634891,28.44,19.85,0.2,2001,4,ALASKA
-14.01,-12.49,-9.96,55810.574,5.315336,21.96,15.02,3.6,2001,4,ALASKA
-17.66,-13.92,-11.21,56149.004,5.815978,24.48,20.02,2.0,2001,4,ALASKA
-14.26,-13.31,-11.06,56488.305,6.162207,37.079998,22.35,2.0,2001,4,ALASKA
-16.66,-14.27,-11.41,56828.26,5.3999996,37.44,21.99,1.4,2001,4,ALASKA
-14.46,-12.87,-11.36,57168.688,4.39436,24.119999,21.01,0.2,2001,4,ALASKA
-13.66,-12.69,-11.41,57509.363,7.2,39.96,13.29,14.499999,2001,4,ALASKA
-15.61,-13.98,-11.51,57850.047,5.3999996,37.079998,22.38,1.3000002,2001,4,ALASKA
-14.26,-13.07,-11.36,58190.543,3.8939953,20.16,22.83,0.0,2001,4,ALASKA
-16.06,-13.74,-10.71,58530.57,6.162207,33.12,17.95,1.4000001,2001,5,ALASKA
-19.51,-17.42,-15.11,58869.875,6.151683,43.92,22.7,5.2,2001,5,ALASKA
-20.01,-18.59,-17.06,59208.207,6.489992,32.039997,18.58,3.4,2001,5,ALASKA
-21.01,-19.29,-16.26,59545.254,6.151683,31.319998,21.61,2.1,2001,5,ALASKA
-19.41,-17.83,-15.96,59880.72,5.3517847,22.319998,23.08,2.6000004,2001,5,ALASKA
-18.01,-16.5,-13.61,60214.293,4.6102495,19.8,23.38,0.4,2001,5,ALASKA
-15.96,-14.21,-11.91,60545.633,5.3999996,29.519999,24.3,0.0,2001,5,ALASKA
-15.21,-13.51,-11.56,60874.387,3.8939953,24.48,22.85,0.5,2001,5,ALASKA
-16.01,-13.97,-12.01,61200.18,6.3690495,25.199999,22.72,1.7,2001,5,ALASKA
-16.26,-14.67,-13.36,61522.6,5.8603754,24.84,24.41,0.3,2001,5,ALASKA
-14.16,-12.91,-10.96,61841.246,3.8773184,24.119999,26.21,0.0,2001,5,ALASKA
-12.26,-10.84,-8.46,62155.68,3.5455887,12.599999,26.86,0.0,2001,5,ALASKA
