temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
7.71,14.93,23.76,42550.43,21.710716,44.639996,22.58,0.0,2001,3,FLORIDA
16.56,19.47,24.46,42649.9,14.291592,34.2,21.5,0.4,2001,3,FLORIDA
14.56,19.73,26.91,42749.14,16.704155,34.2,22.06,0.0,2001,3,FLORIDA
14.06,21.43,30.31,42848.086,20.163212,48.6,19.75,0.0,2001,3,FLORIDA
21.26,23.88,27.71,42946.668,28.00837,60.120003,11.15,1.6,2001,3,FLORIDA
18.61,22.16,28.71,43044.95,12.758432,29.519999,15.63,0.0,2001,3,FLORIDA
18.56,24.17,30.61,43143.65,26.28,57.239998,19.67,0.0,2001,3,FLORIDA
21.16,23.91,27.71,43242.83,23.0653,57.6,13.22,0.5,2001,3,FLORIDA
19.16,22.57,27.81,43342.43,11.753877,29.16,15.32,0.0,2001,3,FLORIDA
17.26,20.89,25.76,43442.387,22.691423,44.639996,14.48,0.5,2001,3,FLORIDA
17.06,18.73,20.81,43542.63,17.309973,39.96,3.16,22.4,2001,3,FLORIDA
18.01,19.3,21.66,43643.098,24.442911,50.76,18.35,7.6,2001,3,FLORIDA
12.91,14.79,17.26,43743.72,26.987997,52.92,11.32,0.1,2001,3,FLORIDA
11.76,14.93,20.01,43844.434,19.134262,41.760002,24.34,0.0,2001,3,FLORIDA
11.16,16.68,24.06,43945.176,12.758432,24.48,24.41,0.0,2001,3,FLORIDA
11.66,18.45,25.46,44045.883,8.435069,22.68,24.35,0.0,2001,3,FLORIDA
12.21,18.83,26.11,44146.484,18.289274,39.96,22.6,0.4,2001,3,FLORIDA
13.56,17.99,23.21,44246.918,12.096214,30.599998,16.45,0.4,2001,3,FLORIDA
11.86,17.23,23.01,44347.117,15.256526,32.399998,24.58,0.0,2001,3,FLORIDA
12.51,18.04,26.06,44447.01,17.462784,39.239998,19.43,0.0,2001,3,FLORIDA
18.71,22.2,29.26,44546.54,27.219902,69.84,14.25,5.0,2001,3,FLORIDA
18.31,21.24,26.31,44645.63,24.482647,58.679996,13.97,41.399994,2001,3,FLORIDA
19.16,21.61,25.96,44744.22,19.161337,50.039997,15.51,19.2,2001,3,FLORIDA
